WorkerId,Input.list,Answer.English,Answer.country,Type,PresentationOrder,AnswerChoice,Item,LongWord,Cond,First,Experiment,list,ShortWord,PickedShort
A2DOJTQ2T915GM,22,yes,USA,AnswerChoice,66,2,23,advertisement,supp,longfirst,LongShort,22,ad,1.0
ACE59SDLLK0NS,23,yes,USA,AnswerChoice,66,1,4,dormitory,supp,shortfirst,LongShort,23,dorm,1.0
A2MZBTRREF5UQ,25,yes,USA,AnswerChoice,66,1,17,referee,neut,longfirst,LongShort,25,ref,0.0
A2T5CROJ0FWIJY,26,yes,USA,AnswerChoice,66,2,6,photograph,supp,shortfirst,LongShort,26,photo,0.0
A1WNTIQMAQ81T4,29,yes,USA,AnswerChoice,66,2,40,United Nations,supp,longfirst,LongShort,29,UN,1.0
A7WWXZ5KMC796,30,yes,USA,AnswerChoice,66,1,2,bicycle,supp,longfirst,LongShort,30,bike,0.0
A2TCD3EGK3TL7N,31,yes,USA,AnswerChoice,66,1,16,telephone,neut,shortfirst,LongShort,31,phone,1.0
AO3XB5I5QNNUI,32,yes,USA,AnswerChoice,66,2,17,referee,neut,shortfirst,LongShort,32,ref,0.0
A1T4HQ3SBQIS5A,33,yes,USA,AnswerChoice,66,1,26,United Kingdom,supp,longfirst,LongShort,33,UK,0.0
A3T22KR8NN965V,35,yes,USA,AnswerChoice,66,1,16,telephone,neut,shortfirst,LongShort,35,phone,1.0
AYEXVPS4R274L,36,yes,USA,AnswerChoice,66,2,10,rhinoceros,supp,longfirst,LongShort,36,rhino,1.0
A362OLSNQ8PIV6,37,yes,USA,AnswerChoice,66,1,24,air-conditioning,neut,longfirst,LongShort,37,A/C,0.0
A2OMK175OQ2TS0,38,yes,USA,AnswerChoice,66,2,4,dormitory,neut,longfirst,LongShort,38,dorm,1.0
AKUJ4M0HU5YOL,39,yes,USA,AnswerChoice,66,2,34,veterinarian,neut,shortfirst,LongShort,39,vet,0.0
A2BKVB7Q1GQTPS,40,yes,USA,AnswerChoice,66,2,3,examination,supp,shortfirst,LongShort,40,exam,0.0
A22KKBNFTCM1P,41,yes,USA,AnswerChoice,66,2,20,chemotherapy,neut,longfirst,LongShort,41,chemo,1.0
A3OZ8KF0HWSVWK,50,yes,USA,AnswerChoice,66,2,8,refrigerator,neut,shortfirst,LongShort,50,fridge,0.0
A3RTDA6X7O17DV,51,yes,USA,AnswerChoice,66,1,36,quadriceps,supp,shortfirst,LongShort,51,quads,1.0
A37J805N3P3HXS,54,yes,USA,AnswerChoice,66,2,27,microphone,supp,longfirst,LongShort,54,mic,1.0
AL6JCGFMIXINH,55,yes,USA,AnswerChoice,66,1,4,dormitory,supp,shortfirst,LongShort,55,dorm,1.0
A3MIT5KYEFRGAN,56,yes,USA,AnswerChoice,66,1,35,hamburger,neut,shortfirst,LongShort,56,burger,1.0
A15SD1XBOOUYBG,58,yes,USA,AnswerChoice,66,2,31,mayonnaise,supp,shortfirst,LongShort,58,mayo,0.0
A1Q2C5GJTB09WW,59,yes,USA,AnswerChoice,66,1,2,bicycle,neut,shortfirst,LongShort,59,bike,1.0
ATFH1OABZJL68,60,yes,USA,AnswerChoice,66,2,37,quadrangle,supp,shortfirst,LongShort,60,quad,0.0
A5R0NQCWSPEJ9,1,yes,USA,AnswerChoice,67,2,37,quadrangle,supp,longfirst,LongShort,1,quad,1.0
A1JTU5PKYFLGB,6,yes,USA,AnswerChoice,67,2,25,gasoline,neut,longfirst,LongShort,6,gas,1.0
A3K5QOTA054ZGF,7,yes,USA,AnswerChoice,67,2,16,telephone,neut,shortfirst,LongShort,7,phone,0.0
ADGSNGEO936J6,10,yes,USA,AnswerChoice,67,2,4,dormitory,neut,longfirst,LongShort,10,dorm,1.0
A10ZOUOZZ3EOAJ,13,yes,USA,AnswerChoice,67,1,2,bicycle,supp,shortfirst,LongShort,13,bike,1.0
A2NY4882G47O1C,14,yes,USA,AnswerChoice,67,2,26,United Kingdom,neut,shortfirst,LongShort,14,UK,0.0
A3HOBJ4PJUOCUN,15,yes,USA,AnswerChoice,67,2,3,examination,neut,longfirst,LongShort,15,exam,1.0
A30SJSKDXXDCDZ,16,yes,USA,AnswerChoice,67,1,36,quadriceps,supp,longfirst,LongShort,16,quads,0.0
A1RWNYJA5X25YH,18,yes,USA,AnswerChoice,67,1,3,examination,neut,shortfirst,LongShort,18,exam,1.0
A2DOJTQ2T915GM,22,yes,USA,AnswerChoice,67,1,38,emergency room,supp,longfirst,LongShort,22,ER,0.0
ACE59SDLLK0NS,23,yes,USA,AnswerChoice,67,1,40,United Nations,neut,longfirst,LongShort,23,UN,0.0
A2BNOEYZ3VRW2R,24,yes,USA,AnswerChoice,67,1,8,refrigerator,supp,shortfirst,LongShort,24,fridge,1.0
A2MZBTRREF5UQ,25,yes,USA,AnswerChoice,67,2,36,quadriceps,neut,shortfirst,LongShort,25,quads,0.0
A2T5CROJ0FWIJY,26,yes,USA,AnswerChoice,67,2,17,referee,supp,shortfirst,LongShort,26,ref,0.0
A2TCD3EGK3TL7N,31,yes,USA,AnswerChoice,67,2,13,limousine,supp,longfirst,LongShort,31,limo,1.0
AO3XB5I5QNNUI,32,yes,USA,AnswerChoice,67,1,3,examination,supp,shortfirst,LongShort,32,exam,1.0
A3T22KR8NN965V,35,yes,USA,AnswerChoice,67,2,34,veterinarian,neut,shortfirst,LongShort,35,vet,0.0
AYEXVPS4R274L,36,yes,USA,AnswerChoice,67,1,39,United States,neut,shortfirst,LongShort,36,US,1.0
A362OLSNQ8PIV6,37,yes,USA,AnswerChoice,67,1,18,undergraduate,neut,shortfirst,LongShort,37,undergrad,1.0
A2OMK175OQ2TS0,38,yes,USA,AnswerChoice,67,1,27,microphone,supp,longfirst,LongShort,38,mic,0.0
AKUJ4M0HU5YOL,39,yes,USA,AnswerChoice,67,2,12,pornography,neut,shortfirst,LongShort,39,porn,0.0
A22KKBNFTCM1P,41,yes,USA,AnswerChoice,67,2,8,refrigerator,supp,longfirst,LongShort,41,fridge,1.0
AL12RG9EJZ60,44,yes,USA,AnswerChoice,67,1,3,examination,supp,shortfirst,LongShort,44,exam,1.0
A21IV2S1M46B7S,45,yes,USA,AnswerChoice,67,1,4,dormitory,neut,shortfirst,LongShort,45,dorm,1.0
A1OETZXW67E8QT,46,yes,USA,AnswerChoice,67,1,26,United Kingdom,neut,shortfirst,LongShort,46,UK,1.0
A2OV4MPH59XO4W,47,yes,USA,AnswerChoice,67,2,1,mathematics,supp,longfirst,LongShort,47,math,1.0
A3JHSQ7UR2VDMN,49,yes,USA,AnswerChoice,67,2,10,rhinoceros,neut,shortfirst,LongShort,49,rhino,0.0
A3RTDA6X7O17DV,51,yes,USA,AnswerChoice,67,2,34,veterinarian,neut,shortfirst,LongShort,51,vet,0.0
AEPZVX2TC4E7Z,52,yes,USA,AnswerChoice,67,1,6,photograph,neut,shortfirst,LongShort,52,photo,1.0
A8X1YI90JPSGP,53,yes,USA,AnswerChoice,67,1,34,veterinarian,supp,shortfirst,LongShort,53,vet,1.0
A37J805N3P3HXS,54,yes,USA,AnswerChoice,67,2,38,emergency room,supp,longfirst,LongShort,54,ER,1.0
A2CGAOF4G65D67,57,yes,USA,AnswerChoice,67,2,7,fraternity,neut,shortfirst,LongShort,57,frat,0.0
A5R0NQCWSPEJ9,1,yes,USA,AnswerChoice,68,2,20,chemotherapy,neut,longfirst,LongShort,1,chemo,1.0
A37DTVGS7RX6AG,3,yes,USA,AnswerChoice,68,1,22,carbohydrates,neut,longfirst,LongShort,3,carbs,0.0
A309BLCQJHQULO,9,yes,USA,AnswerChoice,68,1,40,United Nations,supp,longfirst,LongShort,9,UN,0.0
ADGSNGEO936J6,10,yes,USA,AnswerChoice,68,1,14,saxophone,neut,longfirst,LongShort,10,sax,0.0
A1HUHOJYQNDH6F,11,yes,USA,AnswerChoice,68,2,24,air-conditioning,supp,longfirst,LongShort,11,A/C,1.0
A2BOANV5MQGOM5,12,yes,USA,AnswerChoice,68,2,24,air-conditioning,neut,shortfirst,LongShort,12,A/C,0.0
A30SJSKDXXDCDZ,16,yes,USA,AnswerChoice,68,1,27,microphone,neut,longfirst,LongShort,16,mic,0.0
A3C71H34Y7E2KX,17,yes,USA,AnswerChoice,68,1,16,telephone,supp,shortfirst,LongShort,17,phone,1.0
A1RWNYJA5X25YH,18,yes,USA,AnswerChoice,68,1,1,mathematics,supp,shortfirst,LongShort,18,math,1.0
A1P8M5BKOTAA8I,20,yes,USA,AnswerChoice,68,1,40,United Nations,supp,shortfirst,LongShort,20,UN,1.0
A2BNOEYZ3VRW2R,24,yes,USA,AnswerChoice,68,2,2,bicycle,neut,longfirst,LongShort,24,bike,1.0
A2MZBTRREF5UQ,25,yes,USA,AnswerChoice,68,2,28,laboratory,neut,longfirst,LongShort,25,lab,1.0
A2T5CROJ0FWIJY,26,yes,USA,AnswerChoice,68,2,5,memorandum,supp,longfirst,LongShort,26,memo,1.0
A15A4X84A1CJPF,28,yes,USA,AnswerChoice,68,1,27,microphone,neut,longfirst,LongShort,28,mic,0.0
A7WWXZ5KMC796,30,yes,USA,AnswerChoice,68,2,17,referee,supp,shortfirst,LongShort,30,ref,0.0
A3T22KR8NN965V,35,yes,USA,AnswerChoice,68,1,18,undergraduate,supp,shortfirst,LongShort,35,undergrad,1.0
AYEXVPS4R274L,36,yes,USA,AnswerChoice,68,2,29,Labrador,supp,longfirst,LongShort,36,Lab,1.0
AKUJ4M0HU5YOL,39,yes,USA,AnswerChoice,68,1,20,chemotherapy,supp,longfirst,LongShort,39,chemo,0.0
A2BKVB7Q1GQTPS,40,yes,USA,AnswerChoice,68,2,36,quadriceps,supp,longfirst,LongShort,40,quads,1.0
A18ZSPN0K9HLRF,42,yes,USA,AnswerChoice,68,2,4,dormitory,neut,longfirst,LongShort,42,dorm,1.0
A1OETZXW67E8QT,46,yes,USA,AnswerChoice,68,2,39,United States,supp,shortfirst,LongShort,46,US,0.0
A2OV4MPH59XO4W,47,yes,USA,AnswerChoice,68,1,5,memorandum,neut,shortfirst,LongShort,47,memo,1.0
A3JHSQ7UR2VDMN,49,yes,USA,AnswerChoice,68,2,8,refrigerator,supp,longfirst,LongShort,49,fridge,1.0
AEPZVX2TC4E7Z,52,yes,USA,AnswerChoice,68,2,4,dormitory,supp,longfirst,LongShort,52,dorm,1.0
A8X1YI90JPSGP,53,yes,USA,AnswerChoice,68,2,29,Labrador,neut,shortfirst,LongShort,53,Lab,0.0
A2CGAOF4G65D67,57,yes,USA,AnswerChoice,68,1,30,identification,supp,shortfirst,LongShort,57,ID,1.0
A1Q2C5GJTB09WW,59,yes,USA,AnswerChoice,68,2,18,undergraduate,supp,shortfirst,LongShort,59,undergrad,0.0
ATFH1OABZJL68,60,yes,USA,AnswerChoice,68,2,9,hippopotamus,neut,longfirst,LongShort,60,hippo,1.0
A8E34U9XG2WX7,2,yes,USA,AnswerChoice,69,2,18,undergraduate,neut,longfirst,LongShort,2,undergrad,1.0
A37DTVGS7RX6AG,3,yes,USA,AnswerChoice,69,2,13,limousine,supp,longfirst,LongShort,3,limo,1.0
A3G7NL91BRY9JL,5,yes,USA,AnswerChoice,69,1,34,veterinarian,supp,shortfirst,LongShort,5,vet,1.0
ADGSNGEO936J6,10,yes,USA,AnswerChoice,69,1,1,mathematics,supp,shortfirst,LongShort,10,math,1.0
A2BOANV5MQGOM5,12,yes,USA,AnswerChoice,69,2,36,quadriceps,supp,longfirst,LongShort,12,quads,1.0
A10ZOUOZZ3EOAJ,13,yes,USA,AnswerChoice,69,1,11,chimpanzee,supp,longfirst,LongShort,13,chimp,0.0
A2NY4882G47O1C,14,yes,USA,AnswerChoice,69,2,11,chimpanzee,neut,shortfirst,LongShort,14,chimp,0.0
A3HOBJ4PJUOCUN,15,yes,USA,AnswerChoice,69,1,39,United States,supp,longfirst,LongShort,15,US,0.0
A1P8M5BKOTAA8I,20,yes,USA,AnswerChoice,69,2,2,bicycle,neut,longfirst,LongShort,20,bike,1.0
A3GACPNP0L91IH,21,yes,USA,AnswerChoice,69,2,35,hamburger,neut,longfirst,LongShort,21,burger,1.0
A2DOJTQ2T915GM,22,yes,USA,AnswerChoice,69,1,28,laboratory,supp,shortfirst,LongShort,22,lab,1.0
ACE59SDLLK0NS,23,yes,USA,AnswerChoice,69,1,29,Labrador,supp,shortfirst,LongShort,23,Lab,1.0
A2BNOEYZ3VRW2R,24,yes,USA,AnswerChoice,69,2,5,memorandum,neut,longfirst,LongShort,24,memo,1.0
A15A4X84A1CJPF,28,yes,USA,AnswerChoice,69,2,2,bicycle,neut,longfirst,LongShort,28,bike,1.0
A1WNTIQMAQ81T4,29,yes,USA,AnswerChoice,69,1,21,television,neut,shortfirst,LongShort,29,TV,1.0
A2TCD3EGK3TL7N,31,yes,USA,AnswerChoice,69,2,20,chemotherapy,supp,longfirst,LongShort,31,chemo,1.0
AO3XB5I5QNNUI,32,yes,USA,AnswerChoice,69,1,23,advertisement,neut,longfirst,LongShort,32,ad,0.0
A2OMK175OQ2TS0,38,yes,USA,AnswerChoice,69,2,39,United States,supp,shortfirst,LongShort,38,US,0.0
AKUJ4M0HU5YOL,39,yes,USA,AnswerChoice,69,1,25,gasoline,supp,shortfirst,LongShort,39,gas,1.0
A2BKVB7Q1GQTPS,40,yes,USA,AnswerChoice,69,2,17,referee,neut,shortfirst,LongShort,40,ref,0.0
AL12RG9EJZ60,44,yes,USA,AnswerChoice,69,1,34,veterinarian,neut,longfirst,LongShort,44,vet,0.0
A1OETZXW67E8QT,46,yes,USA,AnswerChoice,69,1,11,chimpanzee,neut,shortfirst,LongShort,46,chimp,1.0
A2OV4MPH59XO4W,47,yes,USA,AnswerChoice,69,2,19,kilogram,neut,longfirst,LongShort,47,kilo,1.0
A10VQSMGPJFSMU,48,yes,USA,AnswerChoice,69,1,26,United Kingdom,supp,shortfirst,LongShort,48,UK,1.0
A3OZ8KF0HWSVWK,50,yes,USA,AnswerChoice,69,1,31,mayonnaise,supp,shortfirst,LongShort,50,mayo,1.0
A3RTDA6X7O17DV,51,yes,USA,AnswerChoice,69,2,28,laboratory,supp,longfirst,LongShort,51,lab,1.0
A15SD1XBOOUYBG,58,yes,USA,AnswerChoice,69,1,11,chimpanzee,neut,shortfirst,LongShort,58,chimp,1.0
A1Q2C5GJTB09WW,59,yes,USA,AnswerChoice,69,2,19,kilogram,neut,longfirst,LongShort,59,kilo,1.0
ATFH1OABZJL68,60,yes,USA,AnswerChoice,69,1,28,laboratory,neut,shortfirst,LongShort,60,lab,1.0
A3G7NL91BRY9JL,5,yes,USA,AnswerChoice,7,2,20,chemotherapy,neut,longfirst,LongShort,5,chemo,1.0
A1JTU5PKYFLGB,6,yes,USA,AnswerChoice,7,2,17,referee,supp,shortfirst,LongShort,6,ref,0.0
ADGSNGEO936J6,10,yes,USA,AnswerChoice,7,2,24,air-conditioning,supp,shortfirst,LongShort,10,A/C,0.0
A3HOBJ4PJUOCUN,15,yes,USA,AnswerChoice,7,1,21,television,supp,shortfirst,LongShort,15,TV,1.0
A30SJSKDXXDCDZ,16,yes,USA,AnswerChoice,7,2,17,referee,neut,shortfirst,LongShort,16,ref,0.0
A3C71H34Y7E2KX,17,yes,USA,AnswerChoice,7,2,6,photograph,neut,longfirst,LongShort,17,photo,1.0
A1RWNYJA5X25YH,18,yes,USA,AnswerChoice,7,1,29,Labrador,neut,longfirst,LongShort,18,Lab,0.0
A1YJ5V26CP9X44,19,yes,USA,AnswerChoice,7,2,17,referee,supp,longfirst,LongShort,19,ref,1.0
A3GACPNP0L91IH,21,yes,USA,AnswerChoice,7,2,27,microphone,supp,shortfirst,LongShort,21,mic,0.0
A7WWXZ5KMC796,30,yes,USA,AnswerChoice,7,2,36,quadriceps,neut,longfirst,LongShort,30,quads,1.0
A2TCD3EGK3TL7N,31,yes,USA,AnswerChoice,7,2,11,chimpanzee,neut,longfirst,LongShort,31,chimp,1.0
AO3XB5I5QNNUI,32,yes,USA,AnswerChoice,7,2,30,identification,neut,longfirst,LongShort,32,ID,1.0
A1T4HQ3SBQIS5A,33,yes,USA,AnswerChoice,7,2,15,cockroach,supp,longfirst,LongShort,33,roach,1.0
AYEXVPS4R274L,36,yes,USA,AnswerChoice,7,2,32,Coca-Cola,supp,longfirst,LongShort,36,Coke,1.0
A362OLSNQ8PIV6,37,yes,USA,AnswerChoice,7,2,3,examination,supp,longfirst,LongShort,37,exam,1.0
A2OMK175OQ2TS0,38,yes,USA,AnswerChoice,7,1,12,pornography,supp,longfirst,LongShort,38,porn,0.0
AKUJ4M0HU5YOL,39,yes,USA,AnswerChoice,7,2,3,examination,neut,longfirst,LongShort,39,exam,1.0
A2BKVB7Q1GQTPS,40,yes,USA,AnswerChoice,7,2,20,chemotherapy,neut,shortfirst,LongShort,40,chemo,0.0
A18ZSPN0K9HLRF,42,yes,USA,AnswerChoice,7,1,11,chimpanzee,neut,shortfirst,LongShort,42,chimp,1.0
ANGY6I5B3TCCH,43,yes,USA,AnswerChoice,7,1,4,dormitory,supp,shortfirst,LongShort,43,dorm,1.0
AL12RG9EJZ60,44,yes,USA,AnswerChoice,7,2,2,bicycle,neut,longfirst,LongShort,44,bike,1.0
A10VQSMGPJFSMU,48,yes,USA,AnswerChoice,7,1,11,chimpanzee,supp,shortfirst,LongShort,48,chimp,1.0
A3JHSQ7UR2VDMN,49,yes,USA,AnswerChoice,7,2,39,United States,neut,longfirst,LongShort,49,US,1.0
A3RTDA6X7O17DV,51,yes,USA,AnswerChoice,7,2,2,bicycle,neut,shortfirst,LongShort,51,bike,0.0
A8X1YI90JPSGP,53,yes,USA,AnswerChoice,7,1,5,memorandum,supp,shortfirst,LongShort,53,memo,1.0
A37J805N3P3HXS,54,yes,USA,AnswerChoice,7,2,9,hippopotamus,supp,longfirst,LongShort,54,hippo,1.0
A2CGAOF4G65D67,57,yes,USA,AnswerChoice,7,1,3,examination,supp,longfirst,LongShort,57,exam,0.0
A15SD1XBOOUYBG,58,yes,USA,AnswerChoice,7,2,8,refrigerator,neut,shortfirst,LongShort,58,fridge,0.0
A37DTVGS7RX6AG,3,yes,USA,AnswerChoice,70,2,28,laboratory,supp,longfirst,LongShort,3,lab,1.0
A3G7NL91BRY9JL,5,yes,USA,AnswerChoice,70,2,29,Labrador,neut,shortfirst,LongShort,5,Lab,0.0
A2OH5YI49YW305,8,yes,USA,AnswerChoice,70,1,3,examination,supp,shortfirst,LongShort,8,exam,1.0
A309BLCQJHQULO,9,yes,USA,AnswerChoice,70,2,28,laboratory,neut,longfirst,LongShort,9,lab,1.0
ADGSNGEO936J6,10,yes,USA,AnswerChoice,70,1,13,limousine,supp,shortfirst,LongShort,10,limo,1.0
A1HUHOJYQNDH6F,11,yes,USA,AnswerChoice,70,1,14,saxophone,supp,shortfirst,LongShort,11,sax,1.0
A2BOANV5MQGOM5,12,yes,USA,AnswerChoice,70,1,14,saxophone,supp,longfirst,LongShort,12,sax,0.0
A2NY4882G47O1C,14,yes,USA,AnswerChoice,70,2,8,refrigerator,neut,shortfirst,LongShort,14,fridge,0.0
A3C71H34Y7E2KX,17,yes,USA,AnswerChoice,70,1,9,hippopotamus,supp,shortfirst,LongShort,17,hippo,1.0
A1RWNYJA5X25YH,18,yes,USA,AnswerChoice,70,2,33,milkshake,neut,shortfirst,LongShort,18,shake,0.0
A1P8M5BKOTAA8I,20,yes,USA,AnswerChoice,70,2,9,hippopotamus,neut,longfirst,LongShort,20,hippo,1.0
ACE59SDLLK0NS,23,yes,USA,AnswerChoice,70,1,35,hamburger,supp,longfirst,LongShort,23,burger,0.0
A2MZBTRREF5UQ,25,yes,USA,AnswerChoice,70,1,21,television,neut,shortfirst,LongShort,25,TV,1.0
A2T5CROJ0FWIJY,26,yes,USA,AnswerChoice,70,2,36,quadriceps,neut,longfirst,LongShort,26,quads,1.0
A15A4X84A1CJPF,28,yes,USA,AnswerChoice,70,2,30,identification,neut,longfirst,LongShort,28,ID,1.0
A1WNTIQMAQ81T4,29,yes,USA,AnswerChoice,70,2,27,microphone,supp,shortfirst,LongShort,29,mic,0.0
AO3XB5I5QNNUI,32,yes,USA,AnswerChoice,70,2,29,Labrador,supp,longfirst,LongShort,32,Lab,1.0
A1T4HQ3SBQIS5A,33,yes,USA,AnswerChoice,70,1,25,gasoline,neut,shortfirst,LongShort,33,gas,1.0
AX92Z8EH3K0YC,34,yes,USA,AnswerChoice,70,2,25,gasoline,neut,longfirst,LongShort,34,gas,1.0
A3T22KR8NN965V,35,yes,USA,AnswerChoice,70,2,39,United States,supp,longfirst,LongShort,35,US,1.0
A362OLSNQ8PIV6,37,yes,USA,AnswerChoice,70,1,19,kilogram,supp,longfirst,LongShort,37,kilo,0.0
AKUJ4M0HU5YOL,39,yes,USA,AnswerChoice,70,1,33,milkshake,neut,longfirst,LongShort,39,shake,0.0
A18ZSPN0K9HLRF,42,yes,USA,AnswerChoice,70,1,26,United Kingdom,neut,shortfirst,LongShort,42,UK,1.0
A1OETZXW67E8QT,46,yes,USA,AnswerChoice,70,1,31,mayonnaise,supp,shortfirst,LongShort,46,mayo,1.0
AEPZVX2TC4E7Z,52,yes,USA,AnswerChoice,70,1,28,laboratory,neut,shortfirst,LongShort,52,lab,1.0
AL6JCGFMIXINH,55,yes,USA,AnswerChoice,70,2,37,quadrangle,neut,longfirst,LongShort,55,quad,1.0
A3MIT5KYEFRGAN,56,yes,USA,AnswerChoice,70,1,14,saxophone,supp,longfirst,LongShort,56,sax,0.0
A2CGAOF4G65D67,57,yes,USA,AnswerChoice,70,2,2,bicycle,supp,shortfirst,LongShort,57,bike,0.0
A5R0NQCWSPEJ9,1,yes,USA,AnswerChoice,71,1,30,identification,supp,shortfirst,LongShort,1,ID,1.0
A8E34U9XG2WX7,2,yes,USA,AnswerChoice,71,1,35,hamburger,supp,shortfirst,LongShort,2,burger,1.0
A37DTVGS7RX6AG,3,yes,USA,AnswerChoice,71,1,34,veterinarian,neut,shortfirst,LongShort,3,vet,1.0
A1JTU5PKYFLGB,6,yes,USA,AnswerChoice,71,1,35,hamburger,supp,shortfirst,LongShort,6,burger,1.0
A2OH5YI49YW305,8,yes,USA,AnswerChoice,71,2,36,quadriceps,supp,longfirst,LongShort,8,quads,1.0
A309BLCQJHQULO,9,yes,USA,AnswerChoice,71,2,19,kilogram,supp,longfirst,LongShort,9,kilo,1.0
ADGSNGEO936J6,10,yes,USA,AnswerChoice,71,2,8,refrigerator,neut,shortfirst,LongShort,10,fridge,0.0
A3HOBJ4PJUOCUN,15,yes,USA,AnswerChoice,71,1,32,Coca-Cola,supp,shortfirst,LongShort,15,Coke,1.0
A30SJSKDXXDCDZ,16,yes,USA,AnswerChoice,71,1,7,fraternity,supp,longfirst,LongShort,16,frat,0.0
A1RWNYJA5X25YH,18,yes,USA,AnswerChoice,71,1,26,United Kingdom,neut,shortfirst,LongShort,18,UK,1.0
A1YJ5V26CP9X44,19,yes,USA,AnswerChoice,71,1,36,quadriceps,supp,shortfirst,LongShort,19,quads,1.0
A1P8M5BKOTAA8I,20,yes,USA,AnswerChoice,71,1,20,chemotherapy,neut,shortfirst,LongShort,20,chemo,1.0
ACE59SDLLK0NS,23,yes,USA,AnswerChoice,71,2,20,chemotherapy,supp,longfirst,LongShort,23,chemo,1.0
A2BNOEYZ3VRW2R,24,yes,USA,AnswerChoice,71,1,27,microphone,neut,longfirst,LongShort,24,mic,0.0
A2MZBTRREF5UQ,25,yes,USA,AnswerChoice,71,2,10,rhinoceros,neut,shortfirst,LongShort,25,rhino,0.0
A2T5CROJ0FWIJY,26,yes,USA,AnswerChoice,71,1,31,mayonnaise,supp,shortfirst,LongShort,26,mayo,1.0
A15A4X84A1CJPF,28,yes,USA,AnswerChoice,71,2,17,referee,neut,shortfirst,LongShort,28,ref,0.0
A1WNTIQMAQ81T4,29,yes,USA,AnswerChoice,71,1,17,referee,neut,longfirst,LongShort,29,ref,0.0
A7WWXZ5KMC796,30,yes,USA,AnswerChoice,71,2,30,identification,supp,longfirst,LongShort,30,ID,1.0
AO3XB5I5QNNUI,32,yes,USA,AnswerChoice,71,2,40,United Nations,supp,shortfirst,LongShort,32,UN,0.0
AX92Z8EH3K0YC,34,yes,USA,AnswerChoice,71,2,12,pornography,supp,longfirst,LongShort,34,porn,1.0
A3T22KR8NN965V,35,yes,USA,AnswerChoice,71,1,10,rhinoceros,supp,shortfirst,LongShort,35,rhino,1.0
AYEXVPS4R274L,36,yes,USA,AnswerChoice,71,2,16,telephone,neut,longfirst,LongShort,36,phone,1.0
A362OLSNQ8PIV6,37,yes,USA,AnswerChoice,71,1,12,pornography,supp,shortfirst,LongShort,37,porn,1.0
A2OMK175OQ2TS0,38,yes,USA,AnswerChoice,71,2,16,telephone,supp,longfirst,LongShort,38,phone,1.0
A22KKBNFTCM1P,41,yes,USA,AnswerChoice,71,1,33,milkshake,supp,longfirst,LongShort,41,shake,0.0
A18ZSPN0K9HLRF,42,yes,USA,AnswerChoice,71,1,24,air-conditioning,supp,shortfirst,LongShort,42,A/C,1.0
A1OETZXW67E8QT,46,yes,USA,AnswerChoice,71,1,29,Labrador,neut,longfirst,LongShort,46,Lab,0.0
A3MIT5KYEFRGAN,56,yes,USA,AnswerChoice,71,2,20,chemotherapy,neut,shortfirst,LongShort,56,chemo,0.0
A2CGAOF4G65D67,57,yes,USA,AnswerChoice,71,1,20,chemotherapy,neut,longfirst,LongShort,57,chemo,0.0
A1Q2C5GJTB09WW,59,yes,USA,AnswerChoice,71,1,33,milkshake,neut,longfirst,LongShort,59,shake,0.0
ATFH1OABZJL68,60,yes,USA,AnswerChoice,71,2,10,rhinoceros,supp,longfirst,LongShort,60,rhino,1.0
A8E34U9XG2WX7,2,yes,USA,AnswerChoice,72,1,19,kilogram,neut,shortfirst,LongShort,2,kilo,1.0
A2OH5YI49YW305,8,yes,USA,AnswerChoice,72,1,37,quadrangle,supp,shortfirst,LongShort,8,quad,1.0
ADGSNGEO936J6,10,yes,USA,AnswerChoice,72,2,33,milkshake,neut,shortfirst,LongShort,10,shake,0.0
A2BOANV5MQGOM5,12,yes,USA,AnswerChoice,72,1,13,limousine,neut,shortfirst,LongShort,12,limo,1.0
A2NY4882G47O1C,14,yes,USA,AnswerChoice,72,1,23,advertisement,supp,longfirst,LongShort,14,ad,0.0
A3C71H34Y7E2KX,17,yes,USA,AnswerChoice,72,1,25,gasoline,neut,shortfirst,LongShort,17,gas,1.0
A1RWNYJA5X25YH,18,yes,USA,AnswerChoice,72,2,37,quadrangle,neut,shortfirst,LongShort,18,quad,0.0
A1YJ5V26CP9X44,19,yes,USA,AnswerChoice,72,1,9,hippopotamus,neut,shortfirst,LongShort,19,hippo,1.0
A1P8M5BKOTAA8I,20,yes,USA,AnswerChoice,72,1,13,limousine,neut,shortfirst,LongShort,20,limo,1.0
ACE59SDLLK0NS,23,yes,USA,AnswerChoice,72,2,37,quadrangle,neut,longfirst,LongShort,23,quad,1.0
A2BNOEYZ3VRW2R,24,yes,USA,AnswerChoice,72,2,36,quadriceps,supp,longfirst,LongShort,24,quads,1.0
A2MZBTRREF5UQ,25,yes,USA,AnswerChoice,72,1,4,dormitory,neut,shortfirst,LongShort,25,dorm,1.0
A2T5CROJ0FWIJY,26,yes,USA,AnswerChoice,72,2,30,identification,supp,longfirst,LongShort,26,ID,1.0
A15A4X84A1CJPF,28,yes,USA,AnswerChoice,72,2,25,gasoline,supp,longfirst,LongShort,28,gas,1.0
A2TCD3EGK3TL7N,31,yes,USA,AnswerChoice,72,1,4,dormitory,supp,shortfirst,LongShort,31,dorm,1.0
AO3XB5I5QNNUI,32,yes,USA,AnswerChoice,72,1,12,pornography,neut,longfirst,LongShort,32,porn,0.0
